elapsed_s,ep_aim_rate,ep_approach_total,ep_attack_when_aimed,ep_full_log_max,ep_full_log_mean,ep_jump_rate,ep_len,ep_return,ep_yaw_rate,episode,global_step,logs_acquired,truncated,wall_t
2276.7958855628967,0.0,1.6964468650299873,0,0.0191324299685243,0.018248114842345984,0.5454545454545454,44,30.52330093830824,0.45454545454545453,24,8401,1,False,1777290554.185066
2282.859697818756,0.0,0.07524470592098709,0,0.018927541632667338,0.018615568800717894,0.5,6,25.62095272541046,0.5,25,8407,1,False,1777290560.2488785
2288.701475381851,0.0,0.023787036065344158,0,0.01894645989364368,0.0188302375205513,0.6,5,25.47955958545208,0.4,26,8412,1,False,1777290566.090656
2682.871438264847,0.0,54.64713159899287,0,0.023532531912964578,0.018315044153100472,0.6621983914209115,1492,209.60154035687447,0.33176943699731903,27,9904,1,False,1777290960.260619
2779.6746170520782,0.0,13.633826707301662,0,0.01912314931219628,0.01827840836052324,0.6657223796033994,353,69.10924836993217,0.32577903682719545,28,10257,1,False,1777291057.0637977
2817.9148919582367,0.0,3.921719805563111,0,0.018982868622315123,0.01837962319395287,0.7364341085271318,129,40.04006702452898,0.26356589147286824,29,10386,1,False,1777291095.3040726
2822.9402163028717,0.0,0.0,0,0.01894181956547967,0.0187836914595831,0.5,2,25.183720275759697,0.5,30,10388,1,False,1777291100.329397
2889.208236694336,0.0,9.48891425601619,0,0.01924701037934326,0.01829035938105586,0.7024793388429752,242,55.52356020361185,0.29338842975206614,31,10630,1,False,1777291166.5974174
2905.73921918869,0.0,1.3493503183622073,0,0.01894181956547967,0.01838426628915812,0.6382978723404256,47,30.381944485008717,0.3404255319148936,32,10677,1,False,1777291183.1283996
2922.779797077179,0.0,2.9135835255500036,0,0.0190421220434863,0.018024090864647867,0.6326530612244898,49,31.953136689960957,0.3469387755102041,33,10726,1,False,1777291200.1689777
2939.1824100017548,0.0,3.6313500570760375,0,0.04576184550848359,0.018833569038207505,0.5777777777777777,45,32.44019756792113,0.35555555555555557,34,10771,1,False,1777291216.5715904
2950.315957546234,0.0,4.669798959567036,0,0.0845785475487288,0.03510487883004862,0.6153846153846154,26,33.53342378884554,0.2692307692307692,35,10797,1,False,1777291227.7051382
3421.8497710227966,0.9684267827980403,316.9191876141808,518,0.9990048280829804,0.9485814500869162,0.7093086554164398,1837,1907.3445664197206,0.004354926510615134,36,12634,1,False,1777291699.2389517
